episode,step,action,difficulty,ability,engagement,response_time,correct,reward,prob_correct,seed,method
1,0,1,1.0,0.8231754675557758,0.9823175467555776,1.078412266222112,0.0,0.5521169783705173,0.4608740225145978,2,static
1,1,1,1.0,0.8731754675557758,1.0,1.088412266222112,1.0,1.5737836450371838,0.455908690336351,2,static
1,2,1,1.0,0.8531754675557758,0.9853175467555776,1.0634122662221122,0.0,0.5721169783705171,0.4683362966521036,2,static
1,3,1,1.0,0.8331754675557758,0.9686350935111552,1.0734122662221122,0.0,0.5587836450371837,0.4633596659120715,2,static
1,4,1,1.0,0.8831754675557758,1.0,1.0834122662221122,1.0,1.5804503117038506,0.4583903234047522,2,static
1,5,1,1.0,0.9331754675557759,1.0,1.058412266222112,1.0,1.6137836450371839,0.47082703865601694,2,static
1,6,1,1.0,0.9831754675557759,1.0,1.0334122662221121,1.0,1.6471169783705173,0.4833000809091097,2,static
1,7,1,1.0,0.9631754675557759,0.9963175467555776,1.008412266222112,0.0,0.6454503117038506,0.49579396610352006,2,static
1,8,1,1.0,0.9431754675557759,0.9906350935111552,1.018412266222112,0.0,0.6321169783705174,0.4907949070763673,2,static
1,9,1,1.0,0.9931754675557759,1.0,1.028412266222112,1.0,1.653783645037184,0.48579768832118997,2,static
1,10,1,1.0,1.0431754675557758,1.0,1.003412266222112,1.0,1.6439415108147413,0.4982938735107346,2,static
1,11,1,1.0,1.0231754675557758,0.9976824532444224,1.021587733777888,0.0,0.6478830216294827,0.5107921904452923,2,static
1,12,1,1.0,1.0731754675557759,1.0,1.0115877337778878,1.0,1.6262163549628161,0.5057936075779373,2,static
1,13,1,1.0,1.0531754675557758,0.9946824532444224,1.036587733777888,0.0,0.6278830216294828,0.5182857081545491,2,static
1,14,1,1.0,1.0331754675557758,0.9913649064888448,1.026587733777888,0.0,0.641216354962816,0.513290735262659,2,static
1,15,1,1.0,1.0131754675557758,0.9900473597332672,1.016587733777888,0.0,0.6545496882961495,0.5082931062787823,2,static
1,16,1,1.0,1.0631754675557759,1.0,1.006587733777888,1.0,1.632883021629483,0.5032938192404331,2,static
1,17,1,1.0,1.113175467555776,1.0,1.0315877337778878,1.0,1.5995496882961495,0.5157886160238634,2,static
1,18,1,1.0,1.163175467555776,1.0,1.056587733777888,1.0,1.5662163549628159,0.5282637049160785,2,static
1,19,1,1.0,1.213175467555776,1.0,1.081587733777888,1.0,1.5328830216294826,0.540703591665791,2,static
2,0,1,1.0,1.0791713024405978,0.9920828697559402,1.049585651220299,0.0,0.6105524650396015,0.5247725258969513,2,static
2,1,1,1.0,1.1291713024405978,1.0,1.0395856512202988,1.0,1.5888857983729348,0.5197824934768956,2,static
2,2,1,1.0,1.1091713024405978,0.9890828697559402,1.064585651220299,0.0,0.5905524650396015,0.5322479993129117,2,static
2,3,1,1.0,1.1591713024405979,1.0,1.054585651220299,1.0,1.568885798372935,0.5272657507049581,2,static
2,4,1,1.0,1.1391713024405978,0.9860828697559402,1.0795856512202988,0.0,0.5705524650396014,0.5397090236474611,2,static
2,5,1,1.0,1.1891713024405979,1.0,1.069585651220299,1.0,1.5488857983729347,0.5347367766576372,2,static
2,6,1,1.0,1.239171302440598,1.0,1.094585651220299,1.0,1.5155524650396015,0.5471522942635002,2,static
2,7,1,1.0,1.289171302440598,1.0,1.1195856512202988,1.0,1.482219131706268,0.559509419686206,2,static
2,8,1,1.0,1.269171302440598,0.9730828697559402,1.144585651220299,0.0,0.4838857983729347,0.5717932419548845,2,static
2,9,1,1.0,1.249171302440598,0.9481657395118803,1.134585651220299,0.0,0.497219131706268,0.5668894496223585,2,static
2,10,1,1.0,1.229171302440598,0.9252486092678205,1.124585651220299,0.0,0.5105524650396014,0.5619725196735844,2,static
2,11,1,1.0,1.209171302440598,0.9043314790237607,1.114585651220299,0.0,0.5238857983729348,0.5570433864246797,2,static
2,12,1,1.0,1.259171302440598,0.9284143487797009,1.104585651220299,1.0,1.5022191317062679,0.55210299372744,2,static
2,13,1,1.0,1.309171302440598,0.9474972185356411,1.129585651220299,1.0,1.4688857983729346,0.5644325686869045,2,static
